id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
[1],丽阳天下,青羊,138,21631,1室1厅1厨1卫,高楼层 (共23层),63.8㎡,平层,暂无数据,塔楼,南 北,钢混结构,简装,五梯二十五户,有,70年,2019-12-14,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,85,17899,1室1厅1厨1卫,高楼层 (共19层),47.49㎡,平层,暂无数据,板塔结合,南,框架结构,简装,四梯二十一户,有,70年,2018-05-17,商品房,2009-03-25,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],青龙巷13号院,青羊,80,15498,2室2厅1厨1卫,中楼层 (共5层),51.62㎡,平层,暂无数据,板塔结合,南,混合结构,简装,一梯四户,无,70年,2019-03-27,商品房,2013-06-02,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],红墙国际,青羊,260,28625,3室1厅1厨1卫,低楼层 (共38层),90.83㎡,平层,67.96㎡,板塔结合,西北 北,钢混结构,简装,两梯四户,有,70年,2019-08-06,商品房,2013-12-16,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],过街楼街98号,青羊,520,27953,6室2厅1厨2卫,低楼层 (共7层),186.03㎡,平层,暂无数据,板楼,西北 北,砖混结构,简装,一梯两户,无,未知,2019-09-25,商品房,2005-07-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],西城角巷15号,青羊,140,15747,2室1厅1厨1卫,中楼层 (共7层),88.91㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,有,70年,2018-04-03,商品房,2011-08-25,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],西大街97号,青羊,155,18905,3室1厅1厨1卫,高楼层 (共7层),81.99㎡,平层,暂无数据,板楼,西南,砖混结构,简装,两梯两户,有,70年,2019-10-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],凤栖桐,青羊,130,20505,1室1厅1厨1卫,中楼层 (共32层),63.4㎡,平层,暂无数据,塔楼,东北,钢混结构,毛坯,三梯十户,有,70年,2018-08-06,商品房,2018-08-14,普通住宅,未满两年,非共有,无抵押,已上传房本照片
[1],通锦桥路176号,青羊,220,19231,3室2厅1厨2卫,高楼层 (共7层),114.4㎡,平层,暂无数据,板楼,东南,砖混结构,精装,一梯两户,无,70年,2018-06-21,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],中铁瑞城锦隆时代,青羊,136,21418,2室1厅1厨1卫,高楼层 (共24层),63.5㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,四梯十户,有,70年,2019-08-13,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 24万元,未上传房本照片
[1],新城市广场,青羊,100,20952,1室1厅1厨1卫,中楼层 (共30层),47.73㎡,平层,35.43㎡,板塔结合,东南,钢混结构,精装,四梯十七户,有,70年,2018-06-20,商品房,2010-12-10,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],长顺下街28号,青羊,146,18137,3室1厅1厨1卫,中楼层 (共5层),80.5㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2019-07-01,已购公房,1989-06-13,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],红墙巷71号,青羊,280,17802,3室2厅1厨2卫,中楼层 (共7层),157.29㎡,平层,暂无数据,板塔结合,东南,砖混结构,精装,一梯两户,无,70年,2019-08-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],东门街60号,青羊,153,17470,3室1厅1厨1卫,高楼层 (共6层),87.58㎡,平层,87.58㎡,板楼,南,砖混结构,简装,一梯两户,无,70年,2019-02-12,商品房,1998-04-25,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],西马棚街23号,青羊,96,15202,2室1厅1厨1卫,中楼层 (共7层),63.15㎡,平层,63.15㎡,板楼,西南,砖混结构,简装,一梯四户,无,70年,2019-05-11,商品房,2012-07-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],中铁瑞城锦隆时代,青羊,130,21428,1室1厅1厨1卫,中楼层 (共24层),60.67㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,四梯九户,有,70年,2018-03-18,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,109,20193,1室1厅1厨1卫,高楼层 (共12层),53.98㎡,平层,暂无数据,板楼,西南,框架结构,简装,四梯二十四户,有,70年,2018-09-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,310,17939,4室2厅1厨2卫,中楼层 (共29层),172.81㎡,平层,暂无数据,板楼,东南,砖混结构,简装,三梯八户,有,70年,2019-07-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],金色夏威夷,青羊,85,22523,1室0厅0厨1卫,高楼层 (共15层),37.74㎡,平层,暂无数据,塔楼,西北,钢混结构,精装,三梯二十八户,有,70年,2018-10-25,商品房,2009-10-09,普通住宅,满五年,共有,有抵押,已上传房本照片
[1],洛阳路27号,青羊,160,19657,3室1厅1厨1卫,中楼层 (共7层),81.4㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2019-06-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],红墙巷77号,青羊,120,22642,2室1厅1厨2卫,低楼层 (共6层),53㎡,平层,52.21㎡,板楼,东南,砖混结构,简装,五梯两户,有,70年,2019-04-26,商品房,2006-12-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],米兰小筑,青羊,88,15845,1室1厅1厨1卫,低楼层 (共17层),55.54㎡,暂无数据,暂无数据,塔楼,东,钢混结构,简装,三梯二十四户,有,70年,2019-02-14,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],新城市广场,青羊,165,23230,2室2厅1厨1卫,中楼层 (共30层),71.03㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,三梯十五户,有,70年,2019-07-20,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],万和苑,青羊,360,17332,3室2厅1厨2卫,中楼层 (共31层),207.71㎡,平层,暂无数据,板楼,东北,砖混结构,精装,三梯七户,有,70年,2019-06-29,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片
[1],王家塘巷2号,青羊,150,20019,2室2厅1厨2卫,高楼层 (共7层),74.93㎡,平层,暂无数据,板楼,东南,砖混结构,毛坯,一梯四户,无,70年,2019-06-23,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西岸蒂景,青羊,140,23107,2室1厅1厨1卫,高楼层 (共12层),60.59㎡,平层,暂无数据,塔楼,南,钢混结构,简装,四梯二十户,有,70年,2019-06-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],花样年华新街坊一期,青羊,218,28148,2室2厅1厨1卫,低楼层 (共9层),77.45㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯五户,有,70年,2019-06-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],锦程丽都,青羊,120,18092,1室1厅0厨1卫,高楼层 (共13层),66.33㎡,平层,暂无数据,塔楼,南,钢混结构,其他,三梯十七户,有,70年,2019-11-20,商品房,2009-12-28,普通住宅,满五年,共有,有抵押 100000,已上传房本照片
[1],新城市广场,青羊,92,19862,1室1厅1厨1卫,高楼层 (共30层),46.32㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,四梯二十三户,有,70年,2019-08-29,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],红墙国际,青羊,280,30964,2室2厅1厨1卫,低楼层 (共38层),90.43㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,70年,2020-01-04,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,110,21191,1室1厅1厨1卫,高楼层 (共30层),51.91㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,四梯二十三户,有,70年,2019-01-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],正黄金域国际,青羊,115,22348,1室1厅1厨1卫,低楼层 (共27层),51.46㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯二十户,有,70年,2019-09-18,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西府南街77号,青羊,108,18731,2室1厅1厨1卫,中楼层 (共6层),57.66㎡,平层,暂无数据,板楼,南,框架结构,简装,一梯四户,有,70年,2019-08-25,商品房,2005-08-15,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],王家塘巷2号,青羊,106,16813,1室1厅1厨1卫,高楼层 (共7层),63.05㎡,平层,57.65㎡,板楼,东南,砖混结构,简装,一梯四户,无,70年,2019-08-03,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],横过街楼街74号,青羊,132,18462,2室1厅1厨1卫,低楼层 (共7层),71.5㎡,平层,暂无数据,板塔结合,西南,砖混结构,简装,一梯一户,无,70年,2019-11-22,商品房,2019-09-15,普通住宅,未满两年,非共有,有抵押 22万元 交通银行，22万 客户偿还,已上传房本照片
[1],石笋街33号,青羊,130,16004,2室1厅1厨1卫,低楼层 (共7层),81.23㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2019-06-10,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],新城市广场,青羊,165,25016,2室1厅1厨1卫,低楼层 (共30层),65.96㎡,平层,暂无数据,板塔结合,南 西南,钢混结构,其他,四梯十五户,有,70年,2019-10-06,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],青龙街71号,青羊,153,17000,2室1厅1厨1卫,高楼层 (共7层),90㎡,平层,暂无数据,板楼,西南,未知结构,简装,一梯两户,无,70年,2019-03-09,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],新城市广场,青羊,108,21836,1室1厅1厨1卫,中楼层 (共30层),49.46㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯十七户,有,70年,2018-03-05,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],罗马国际,青羊,140,19292,1室1厅1厨1卫,高楼层 (共20层),72.57㎡,平层,53.73㎡,板楼,南,钢混结构,简装,四梯二十一户,有,70年,2019-11-21,商品房,2008-12-26,普通住宅,满五年,共有,有抵押 30万元 招商银行 业主自还,已上传房本照片
[1],王家塘巷3号,青羊,126,19593,2室1厅1厨1卫,中楼层 (共6层),64.31㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯四户,无,70年,2019-06-30,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],西马棚街23号,青羊,87,16112,2室1厅1厨1卫,高楼层 (共7层),54㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯四户,无,70年,2019-12-07,拆迁安置房,暂无数据,普通住宅,暂无数据,非共有,有抵押 20万元 中国农商行 业主自还,未上传房本照片
[1],通锦桥路168号,青羊,150,13106,3室1厅1厨2卫,中楼层 (共7层),114.46㎡,平层,暂无数据,平房,东南,砖混结构,简装,一梯两户,无,70年,2019-08-01,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],江汉路27号,青羊,110,18010,3室0厅1厨1卫,高楼层 (共6层),61.08㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,2019-04-15,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西大街99号,青羊,89.6,16291,1室1厅1厨1卫,高楼层 (共7层),55㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯三户,无,70年,2019-08-23,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],三道街51号,青羊,250,19809,3室2厅1厨1卫,低楼层 (共7层),126.21㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,70年,2019-10-21,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和苑,青羊,390,18777,3室2厅1厨2卫,中楼层 (共31层),207.71㎡,平层,159.11㎡,板楼,东北,砖混结构,精装,三梯七户,有,70年,2019-01-26,商品房,2010-01-15,普通住宅,满五年,共有,有抵押 50万元 业主自还,已上传房本照片
[1],万和苑,青羊,395,19083,3室1厅1厨2卫,低楼层 (共31层),207㎡,平层,暂无数据,板楼,南,砖混结构,简装,三梯七户,有,70年,2019-07-29,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,80,15727,1室0厅0厨1卫,中楼层 (共40层),50.87㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯二十一户,有,70年,2019-12-20,商品房,2009-09-08,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],新城市广场,青羊,95,19747,1室1厅1厨1卫,高楼层 (共30层),48.11㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯二十三户,有,70年,2019-03-06,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押 15万元 银行 业主自还,未上传房本照片
[1],通锦桥路176号,青羊,220,19488,3室2厅1厨1卫,低楼层 (共7层),112.89㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,70年,2019-11-15,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押 40万元,未上传房本照片
[1],新城市广场,青羊,110,22523,1室1厅1厨1卫,高楼层 (共30层),48.84㎡,平层,40.09㎡,板塔结合,东南,钢混结构,简装,三梯十五户,有,70年,2019-11-01,商品房,2014-01-23,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],罗马国际,青羊,120,18169,1室1厅1厨1卫,中楼层 (共20层),66.05㎡,平层,66㎡,板楼,南,钢混结构,其他,四梯二十一户,有,70年,2020-01-08,商品房,2007-08-01,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],东二道街52号,青羊,117,16910,2室1厅1厨1卫,高楼层 (共6层),69.19㎡,平层,暂无数据,暂无数据,南,未知结构,其他,一梯一户,暂无数据,70年,2020-01-03,已购公房,2016-12-21,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],同仁公寓,青羊,230,15299,4室2厅1厨3卫,中楼层 (共7层),150.34㎡,平层,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,无,70年,2019-08-08,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],时代凯悦,青羊,76,19125,1室0厅1厨1卫,高楼层 (共40层),39.74㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,六梯二十一户,有,70年,2020-01-09,商品房,2015-01-04,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],金色夏威夷,青羊,82,21528,1室0厅0厨1卫,中楼层 (共15层),38.09㎡,平层,28.42㎡,塔楼,南,钢混结构,精装,三梯二十八户,有,70年,2019-11-22,商品房,2009-12-21,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],新城市广场,青羊,106,22033,1室1厅1厨1卫,中楼层 (共30层),48.11㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,四梯二十三户,有,70年,2019-05-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],万和路30号,青羊,103,17836,1室1厅1厨1卫,中楼层 (共5层),57.75㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯四户,无,70年,2019-11-30,商品房,2002-12-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],东马棚街18号,青羊,133,18963,2室2厅1厨1卫,高楼层 (共6层),70.14㎡,平层,暂无数据,板楼,东南,砖混结构,其他,一梯两户,无,70年,2020-01-18,商品房,1999-10-22,普通住宅,满五年,非共有,暂无数据,已上传房本照片
[1],王家塘巷2号,青羊,128,18522,2室1厅1厨1卫,高楼层 (共7层),69.11㎡,平层,暂无数据,板楼,东 南,砖混结构,精装,一梯两户,无,70年,2019-12-08,商品房,2001-06-14,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],同心路116号,青羊,95,15970,2室1厅1厨1卫,中楼层 (共7层),59.49㎡,平层,52.14㎡,板楼,东南 南,砖混结构,简装,一梯两户,无,70年,2019-08-30,商品房,2014-01-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],洛阳路190号院,青羊,129,18664,2室2厅1厨1卫,高楼层 (共6层),69.12㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2019-10-31,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],红墙巷77号,青羊,112.8,16986,3室0厅1厨1卫,中楼层 (共6层),66.41㎡,平层,66㎡,板楼,南,砖混结构,简装,两梯两户,有,70年,2019-12-13,商品房,2007-07-20,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],四道街24号,青羊,210,20330,3室2厅1厨1卫,低楼层 (共7层),103.3㎡,平层,暂无数据,板楼,东南,砖混结构,毛坯,一梯三户,无,70年,2019-12-09,已购公房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
[1],红墙巷71号,青羊,268,18401,3室2厅1厨2卫,高楼层 (共7层),145.65㎡,跃层,139.75㎡,板塔结合,东北,砖混结构,简装,一梯两户,无,70年,2019-02-21,已购公房,2016-10-07,普通住宅,满两年,非共有,有抵押 60万元 业主自还,已上传房本照片
[1],三道街41号,青羊,110,16003,3室1厅1厨1卫,中楼层 (共6层),68.74㎡,平层,暂无数据,板楼,西南,砖混结构,简装,一梯三户,暂无数据,70年,2019-09-12,已购公房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片
[1],洛阳路37号,青羊,153,18015,3室1厅1厨1卫,低楼层 (共7层),84.93㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2019-12-05,商品房,1993-12-01,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,78,16906,1室0厅1厨1卫,中楼层 (共19层),46.14㎡,平层,29.93㎡,板塔结合,西北,框架结构,简装,四梯二十一户,有,70年,2019-12-19,商品房,2008-09-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],丽阳天下,青羊,102,22622,1室1厅0厨1卫,高楼层 (共23层),45.09㎡,暂无数据,暂无数据,塔楼,东南,钢混结构,其他,五梯二十五户,有,70年,2019-12-28,商品房,2011-04-12,普通住宅,满五年,共有,有抵押 60万元,已上传房本照片
[1],共和里2号,青羊,100,14548,2室1厅1厨1卫,高楼层 (共6层),68.74㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯四户,无,70年,2019-12-20,商品房,2013-07-25,普通住宅,满五年,非共有,有抵押 80万元 业主自还,已上传房本照片
[1],槐树街2号,青羊,260,23283,2室2厅1厨2卫,中楼层 (共8层),111.67㎡,平层,暂无数据,板楼,东 南,砖混结构,其他,一梯两户,无,70年,2020-01-07,商品房,2013-01-16,普通住宅,满五年,共有,有抵押 业主自还,已上传房本照片
[1],万和苑,青羊,243,18970,3室1厅1厨2卫,中楼层 (共29层),128.1㎡,平层,暂无数据,板楼,东北,砖混结构,简装,三梯八户,有,70年,2020-01-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西马棚街38号,青羊,158,15750,3室1厅1厨1卫,高楼层 (共7层),100.32㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,70年,2019-12-26,已购公房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],罗马国际,青羊,118,17866,1室1厅1厨1卫,高楼层 (共20层),66.05㎡,平层,66㎡,板楼,西南,钢混结构,精装,四梯二十一户,有,70年,2019-11-03,商品房,2007-07-20,普通住宅,满五年,非共有,有抵押 55万元 平安银行成都支行 业主自还,已上传房本照片
[1],鑫城立方生活,青羊,82,23611,1室1厅1厨1卫,中楼层 (共9层),34.73㎡,暂无数据,26.86㎡,板楼,东南,钢混结构,简装,四梯三十三户,有,70年,2019-07-18,商品房,2007-09-07,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],罗马国际,青羊,120,18163,1室1厅1厨1卫,中楼层 (共20层),66.07㎡,平层,暂无数据,板楼,北,钢混结构,简装,四梯二十一户,有,70年,2019-10-14,商品房,2007-08-22,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,105,21999,1室1厅1厨1卫,高楼层 (共30层),47.73㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,四梯十七户,有,70年,2019-04-23,商品房,2008-04-01,普通住宅,满五年,非共有,有抵押 5万元 业主自还,已上传房本照片
[1],罗马国际,青羊,88,20653,1室0厅1厨1卫,高楼层 (共20层),42.61㎡,平层,31.56㎡,板楼,东南,钢混结构,精装,四梯二十一户,有,70年,2019-04-17,商品房,2013-03-14,普通住宅,满五年,非共有,有抵押 15万元 中国银行省分行 客户偿还,已上传房本照片
[1],罗马国际,青羊,88,21033,1室0厅1厨1卫,中楼层 (共20层),41.84㎡,平层,38.58㎡,板楼,东北,钢混结构,简装,四梯二十一户,有,70年,2019-04-16,商品房,2008-02-26,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],米兰小筑,青羊,88,12947,2室1厅1厨1卫,中楼层 (共17层),67.97㎡,平层,48.18㎡,塔楼,南,钢混结构,简装,三梯二十四户,有,70年,2019-09-22,商品房,2015-10-19,普通住宅,满两年,非共有,有抵押 30万元,已上传房本照片
[1],新城市广场,青羊,145,21984,2室1厅1厨1卫,中楼层 (共30层),65.96㎡,平层,54.14㎡,板塔结合,西南,钢混结构,精装,四梯十五户,有,70年,2019-04-07,商品房,2017-01-22,普通住宅,满两年,非共有,有抵押 40万元 房东自己可以还 业主自还,已上传房本照片
[1],时代凯悦,青羊,85,16194,1室1厅1厨1卫,中楼层 (共19层),52.49㎡,平层,34.13㎡,板塔结合,东南,框架结构,简装,四梯二十一户,有,70年,2019-05-30,商品房,2017-02-06,普通住宅,满两年,共有,无抵押,已上传房本照片
[1],新城市广场,青羊,165,24265,2室1厅1厨1卫,高楼层 (共30层),68㎡,平层,54.1㎡,板塔结合,南,钢混结构,简装,三梯十五户,有,70年,2019-08-20,商品房,2012-06-20,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],红墙国际,青羊,255.5,28044,2室1厅1厨1卫,高楼层 (共38层),91.11㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,70年,2019-10-08,商品房,2013-12-16,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],东二道东街52号,青羊,113,16332,2室1厅1厨1卫,高楼层 (共7层),69.19㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,70年,2018-11-22,商品房,2016-12-21,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],中铁瑞城锦隆时代,青羊,144,22978,2室1厅1厨1卫,低楼层 (共24层),62.67㎡,平层,49.55㎡,板塔结合,西南,钢混结构,精装,四梯九户,有,70年,2018-09-06,商品房,2010-03-17,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],王家塘街91号,青羊,108,19156,2室1厅1厨1卫,中楼层 (共7层),56.38㎡,平层,暂无数据,板楼,东,砖混结构,毛坯,两梯三户,有,未知,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],东门街96号,青羊,225,24127,2室2厅1厨1卫,低楼层 (共7层),93.26㎡,平层,86.62㎡,板楼,东,砖混结构,精装,一梯一户,无,70年,2019-10-28,商品房,2014-05-27,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,82,17776,1室1厅1厨1卫,中楼层 (共19层),46.13㎡,平层,30㎡,板塔结合,西,框架结构,简装,四梯二十一户,有,70年,2019-05-22,商品房,2017-06-09,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],鑫城立方生活,青羊,80,22384,1室1厅1厨1卫,低楼层 (共9层),35.74㎡,平层,30㎡,板楼,南,钢混结构,简装,四梯三十三户,有,70年,2019-07-02,商品房,2017-02-10,普通住宅,满两年,非共有,有抵押 30万元,已上传房本照片
[1],罗马国际,青羊,83,19838,1室0厅1厨1卫,高楼层 (共20层),41.84㎡,平层,暂无数据,板楼,东南,钢混结构,精装,四梯二十一户,有,70年,2019-10-29,商品房,2009-07-29,普通住宅,满五年,非共有,有抵押 15万元 有抵押2年多 业主自还,已上传房本照片
[1],时代凯悦,青羊,75,21229,1室0厅1厨1卫,低楼层 (共40层),35.33㎡,平层,暂无数据,板塔结合,南,框架结构,其他,六梯二十一户,有,70年,2019-07-22,商品房,2016-08-08,普通住宅,满两年,非共有,无抵押,已上传房本照片
[1],西马棚街28号,青羊,142,16683,3室1厅1厨1卫,高楼层 (共7层),85.12㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,70年,2018-10-17,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片
[1],西马棚街29号,青羊,135,18433,2室1厅1厨1卫,高楼层 (共7层),73.24㎡,平层,暂无数据,板楼,西南,砖混结构,精装,一梯四户,无,70年,2019-06-17,商品房,2012-11-22,普通住宅,满五年,共有,无抵押,已上传房本照片
[1],新城市广场,青羊,100,21173,1室1厅1厨1卫,中楼层 (共30层),47.23㎡,平层,暂无数据,板塔结合,西,钢混结构,简装,四梯二十三户,有,70年,2019-05-30,商品房,2013-11-29,普通住宅,满五年,共有,有抵押 30万元 农业银行 客户偿还,已上传房本照片
[1],西屠场街9号,青羊,92,15596,2室1厅1厨1卫,中楼层 (共8层),58.99㎡,平层,58.99㎡,板楼,南,砖混结构,精装,一梯四户,无,70年,2019-04-10,已购公房,2016-04-11,普通住宅,满两年,共有,无抵押,已上传房本照片
[1],焦家巷25号,青羊,148,15155,3室2厅1厨1卫,高楼层 (共6层),97.66㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,70年,2019-03-07,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
[1],西城角巷3号附1号,青羊,149,17573,2室2厅1厨1卫,高楼层 (共7层),84.79㎡,平层,暂无数据,板楼,西南,混合结构,简装,一梯两户,无,70年,2018-10-12,商品房,2001-02-07,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,108,21828,1室1厅1厨1卫,中楼层 (共30层),49.48㎡,平层,暂无数据,板塔结合,东 西,钢混结构,简装,四梯二十三户,有,70年,2019-10-29,商品房,2007-06-18,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],正黄金域国际,青羊,112,22886,1室1厅1厨1卫,中楼层 (共27层),48.94㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯二十户,有,70年,2019-03-20,商品房,2014-01-02,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,97,20323,1室1厅1厨1卫,低楼层 (共30层),47.73㎡,平层,36㎡,板塔结合,西,钢混结构,精装,四梯十七户,有,70年,2019-09-22,商品房,2008-07-31,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],新城市广场,青羊,107,21582,1室1厅1厨1卫,低楼层 (共30层),49.58㎡,平层,36.53㎡,板塔结合,东南,钢混结构,精装,四梯二十三户,有,70年,2019-07-30,商品房,2011-01-04,普通住宅,满五年,非共有,无抵押,已上传房本照片
[1],时代凯悦,青羊,82,16901,1室1厅1厨1卫,中楼层 (共40层),48.52㎡,平层,暂无数据,板塔结合,东,框架结构,简装,六梯二十一户,有,70年,2019-04-06,商品房,2009-09-06,普通住宅,满五年,非共有,有抵押 20万元 业主自还,已上传房本照片
