id,小区名称,所在区域,总价,单价,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,产权年限,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件
1,四道街6号,青羊,['170'],['20263'],2室1厅1厨1卫,中楼层 (共7层),83.9㎡,平层,暂无数据,板楼,北,砖混结构,其他,一梯两户,无,70年,2019-12-19,已购公房,2012-12-12,普通住宅,满五年,非共有,无抵押,已上传房本照片
1,新城市广场,青羊,['150'],['22256'],2室1厅1厨1卫,低楼层 (共30层),67.4㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,四梯十七户,有,70年,2018-09-05,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
1,四道街15号,青羊,['248'],['18432'],3室2厅1厨2卫,高楼层 (共7层),134.55㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯两户,无,70年,2019-11-06,已购公房,暂无数据,普通住宅,暂无数据,共有,有抵押 20万元 客户偿还,未上传房本照片
1,西岸蒂景,青羊,['105'],['21093'],1室1厅1厨1卫,高楼层 (共12层),49.78㎡,平层,暂无数据,板楼,北,框架结构,简装,四梯二十四户,有,70年,2019-11-04,商品房,2012-02-29,普通住宅,满五年,非共有,无抵押,已上传房本照片
1,西马棚街28号,青羊,['305'],['18300'],4室2厅1厨1卫,高楼层 (共7层),166.67㎡,平层,暂无数据,板楼,东南,砖混结构,其他,一梯两户,无,70年,2019-12-20,已购公房,2014-09-28,普通住宅,满五年,非共有,有抵押 80万元 。。。,已上传房本照片
1,署磬苑,青羊,['215'],['22136'],2室2厅1厨1卫,高楼层 (共6层),97.13㎡,平层,暂无数据,板楼,东 西,砖混结构,其他,一梯四户,无,70年,2019-11-20,商品房,2001-03-30,普通住宅,满五年,共有,有抵押 50万元 招商 客户偿还,已上传房本照片
1,饮马河街36号,青羊,['185'],['16064'],4室2厅1厨1卫,高楼层 (共7层),115.17㎡,平层,暂无数据,板楼,东南,砖混结构,简装,两梯两户,有,70年,2019-03-21,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片
1,新城市广场,青羊,['106'],['21704'],1室1厅1厨1卫,高楼层 (共30层),48.84㎡,平层,40.09㎡,板塔结合,南 北,钢混结构,简装,三梯十五户,有,70年,2019-12-08,商品房,2008-07-21,普通住宅,满五年,非共有,无抵押,已上传房本照片
1,四道街15号,青羊,['210'],['16807'],4室2厅1厨2卫,高楼层 (共7层),124.95㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,70年,2019-08-28,已购公房,2004-07-06,普通住宅,满五年,非共有,无抵押,已上传房本照片
1,凤栖桐,青羊,['208'],['24762'],2室1厅1厨1卫,中楼层 (共32层),84㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,三梯十户,有,70年,2019-03-02,商品房,2017-03-01,普通住宅,满两年,非共有,有抵押 20万元 业主自还,已上传房本照片
1,null,null,[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,null,null,[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,null,null,[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,null,null,[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,null,null,[],[],null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
